request_id,submitted_at,service_id,channel_id,district_id,department_id,priority,status,resolved_at,resolution_hours,satisfaction_score,citizen_age_band,sla_met
1009425,2024-01-26 01:39:00,12,4,103,1,Medium,Resolved,2024-01-28 04:33:00,50.9,,35-44,0
1009426,2024-11-20 09:27:00,11,5,101,1,High,Resolved,2024-11-21 07:45:00,22.3,,18-24,1
1009427,2024-02-11 22:24:00,11,2,103,1,Low,Resolved,2024-02-13 04:30:00,30.1,,18-24,1
1009428,2024-01-19 04:18:00,10,1,102,1,Low,Resolved,2024-01-19 14:48:00,10.5,3.0,35-44,1
1009429,2024-01-29 10:46:00,12,3,103,1,High,Open,,32.9,,25-34,
1009430,2024-07-26 04:08:00,18,2,105,5,Low,Open,,104.2,,25-34,
1009431,2024-01-14 20:52:00,15,2,102,3,High,Open,,85.0,,35-44,
1009432,2024-10-22 05:59:00,10,2,103,1,Low,Resolved,2024-10-23 02:47:00,20.8,,65+,1
1009433,2024-07-04 23:20:00,14,1,103,3,Low,Resolved,2024-07-20 06:02:00,366.7,,45-54,0
1009434,2024-04-26 00:57:00,19,1,100,5,Low,Resolved,2024-04-30 23:33:00,118.6,3.0,35-44,0
1009435,2024-07-05 00:58:00,15,3,102,3,Low,Resolved,2024-07-09 02:46:00,97.8,1.0,25-34,1
1009436,2024-09-17 08:41:00,12,5,103,1,Low,Open,,42.3,,25-34,
1009437,2024-04-05 15:34:00,10,5,100,1,Low,Resolved,2024-04-06 10:52:00,19.3,3.0,35-44,1
1009438,2024-01-19 04:46:00,16,5,103,4,Low,Resolved,2024-01-20 18:10:00,37.4,2.0,18-24,1
1009439,2024-04-29 11:05:00,10,3,103,1,Low,Resolved,2024-05-01 20:23:00,57.3,,45-54,0
1009440,2024-11-15 03:59:00,10,5,101,1,Medium,Resolved,2024-11-15 17:41:00,13.7,3.0,65+,1
1009441,2024-09-07 21:41:00,12,5,100,1,Medium,Resolved,2024-09-08 05:35:00,7.9,,35-44,1
1009442,2024-03-19 09:57:00,12,3,105,1,Medium,Reopened,2024-03-20 14:27:00,28.5,4.0,45-54,0
1009443,2024-07-21 01:38:00,19,2,100,5,Low,Resolved,2024-07-24 02:14:00,72.6,4.0,25-34,1
1009444,2025-01-10 16:54:00,16,1,105,4,Low,Open,,59.1,,35-44,
1009445,2024-10-11 14:00:00,12,2,105,1,Low,Resolved,2024-10-13 00:12:00,34.2,5.0,65+,0
1009446,2024-01-15 15:02:00,19,3,105,5,Medium,Open,,147.1,,55-64,
1009447,2024-10-26 03:26:00,18,1,100,5,Medium,Reopened,2024-10-28 21:56:00,66.5,3.0,65+,1
1009448,2025-02-23 04:33:00,19,1,100,5,Medium,Resolved,2025-02-28 10:03:00,125.5,,65+,0
1009449,2024-01-16 15:57:00,16,4,102,4,Medium,Resolved,2024-01-19 12:15:00,68.3,4.0,25-34,0
1009450,2025-01-10 02:30:00,10,5,105,1,Medium,Reopened,2025-01-10 12:42:00,10.2,3.0,45-54,1
1009451,2024-02-06 23:11:00,14,2,104,3,Low,Resolved,2024-03-02 21:11:00,598.0,,65+,0
1009452,2024-01-19 11:55:00,12,3,101,1,Medium,Resolved,2024-01-20 12:55:00,25.0,2.0,45-54,0
1009453,2025-02-22 11:45:00,17,3,105,2,Low,Resolved,2025-02-24 10:51:00,47.1,,25-34,0
1009454,2024-04-28 21:23:00,10,1,102,1,Medium,Resolved,2024-04-29 05:59:00,8.6,4.0,35-44,1
1009455,2024-03-19 09:55:00,16,5,102,4,Low,Resolved,2024-03-22 17:49:00,79.9,2.0,25-34,0
1009456,2024-11-23 16:37:00,18,4,105,5,Low,Resolved,2024-11-27 14:55:00,94.3,5.0,25-34,0
1009457,2024-04-02 11:49:00,18,2,103,5,High,Resolved,2024-04-03 20:25:00,32.6,2.0,55-64,1
1009458,2024-06-21 11:31:00,12,1,100,1,Low,Resolved,2024-06-23 10:49:00,47.3,4.0,35-44,0
1009459,2024-12-03 06:49:00,11,5,104,1,Medium,Resolved,2024-12-05 08:07:00,49.3,2.0,25-34,0
1009460,2024-10-26 11:43:00,17,5,102,2,Medium,Resolved,2024-10-28 06:25:00,42.7,2.0,45-54,0
1009461,2024-05-14 20:57:00,17,1,104,2,Medium,Resolved,2024-05-15 12:03:00,15.1,2.0,45-54,1
1009462,2024-03-06 15:30:00,13,1,103,2,Medium,Resolved,2024-03-10 10:24:00,90.9,,45-54,0
1009463,2024-08-04 11:49:00,16,1,100,4,Medium,Resolved,2024-08-05 15:31:00,27.7,1.0,25-34,1
1009464,2024-09-24 00:14:00,16,1,105,4,Low,Open,,25.5,,25-34,
1009465,2024-06-24 12:00:00,10,2,102,1,Medium,Resolved,2024-06-25 02:42:00,14.7,1.0,35-44,1
1009466,2024-08-21 15:39:00,18,2,100,5,Medium,Resolved,2024-08-22 23:03:00,31.4,1.0,18-24,1
1009467,2024-01-24 13:13:00,12,1,100,1,Low,Resolved,2024-01-25 07:37:00,18.4,3.0,65+,1
1009468,2024-05-26 07:37:00,10,3,105,1,High,Open,,7.9,,35-44,
1009469,2024-03-19 11:51:00,16,5,102,4,Low,Resolved,2024-03-20 07:39:00,19.8,1.0,25-34,1
1009470,2025-02-03 05:05:00,18,3,104,5,Medium,Open,,57.5,,18-24,
1009471,2024-12-03 19:11:00,16,5,102,4,Low,Resolved,2024-12-05 21:53:00,50.7,4.0,45-54,0
1009472,2024-02-04 23:14:00,19,3,102,5,High,Resolved,2024-02-09 04:50:00,101.6,5.0,18-24,0
1009473,2025-02-25 02:00:00,16,2,100,4,Medium,Resolved,2025-02-26 06:24:00,28.4,,55-64,1
1009474,2024-06-28 11:41:00,12,1,104,1,High,Resolved,2024-06-28 23:59:00,12.3,,35-44,1
1009475,2024-10-06 09:53:00,13,1,104,2,Medium,Resolved,2024-10-10 16:17:00,102.4,1.0,35-44,0
1009476,2024-12-07 07:28:00,10,2,101,1,Low,Resolved,2024-12-08 14:34:00,31.1,3.0,25-34,0
1009477,2024-12-31 12:59:00,17,1,102,2,Low,Resolved,2025-01-02 07:29:00,42.5,2.0,35-44,0
1009478,2024-07-17 10:31:00,12,1,104,1,Medium,Resolved,2024-07-18 10:07:00,23.6,3.0,55-64,1
1009479,2024-05-20 02:20:00,12,2,102,1,Low,Resolved,2024-05-21 01:38:00,23.3,,35-44,1
1009480,2024-03-12 05:46:00,15,2,104,3,Low,Resolved,2024-03-15 13:16:00,79.5,2.0,45-54,1
1009481,2024-11-20 02:46:00,12,1,105,1,Medium,Resolved,2024-11-20 11:52:00,9.1,4.0,55-64,1
1009482,2024-09-13 00:48:00,15,3,100,3,Medium,Open,,101.6,,25-34,
1009483,2024-11-29 09:35:00,18,1,104,5,Medium,Resolved,2024-11-30 11:05:00,25.5,,35-44,1
1009484,2024-05-29 21:31:00,12,2,101,1,High,Resolved,2024-05-31 01:01:00,27.5,3.0,55-64,0
1009485,2024-12-29 23:07:00,15,5,103,3,Low,Resolved,2025-01-06 09:01:00,177.9,,35-44,0
1009486,2024-09-12 21:17:00,11,5,104,1,Medium,Resolved,2024-09-15 00:35:00,51.3,4.0,35-44,0
1009487,2024-09-10 14:26:00,15,2,104,3,High,Resolved,2024-09-13 23:26:00,81.0,,55-64,1
1009488,2024-03-01 15:42:00,18,1,102,5,Medium,Resolved,2024-03-06 14:30:00,118.8,4.0,35-44,0
1009489,2025-01-30 10:38:00,12,3,102,1,Low,Resolved,2025-02-01 17:14:00,54.6,1.0,35-44,0
1009490,2024-07-24 23:48:00,10,1,100,1,Low,Resolved,2024-07-25 21:54:00,22.1,2.0,18-24,1
1009491,2024-08-02 16:15:00,11,2,101,1,Medium,Resolved,2024-08-03 18:15:00,26.0,,25-34,1
1009492,2025-01-07 19:07:00,14,1,103,3,Medium,Resolved,2025-01-13 14:01:00,138.9,4.0,55-64,1
1009493,2024-08-25 07:19:00,12,2,105,1,Medium,Resolved,2024-08-27 07:49:00,48.5,,65+,0
1009494,2024-03-16 20:21:00,14,2,100,3,Low,Resolved,2024-03-26 23:03:00,242.7,,45-54,0
1009495,2024-07-28 02:11:00,15,2,102,3,Low,Resolved,2024-08-02 17:05:00,134.9,5.0,55-64,0
1009496,2024-10-08 18:58:00,10,5,101,1,Low,Resolved,2024-10-09 15:28:00,20.5,2.0,35-44,1
1009497,2025-01-17 23:49:00,11,2,101,1,Medium,Reopened,2025-01-18 22:07:00,22.3,3.0,25-34,1
1009498,2024-01-04 18:47:00,14,4,104,3,Medium,Resolved,2024-01-21 20:11:00,409.4,,25-34,0
1009499,2024-12-09 10:10:00,10,1,103,1,Low,Resolved,2024-12-10 16:28:00,30.3,,18-24,0
1009500,2024-02-22 15:24:00,16,3,101,4,Medium,Resolved,2024-02-25 05:00:00,61.6,1.0,25-34,0
1009501,2024-10-29 13:44:00,13,2,100,2,Low,Resolved,2024-11-03 12:26:00,118.7,5.0,35-44,0
1009502,2024-02-22 05:56:00,15,1,100,3,Low,Resolved,2024-02-28 05:14:00,143.3,2.0,25-34,0
1009503,2025-01-04 22:07:00,10,2,100,1,Low,Resolved,2025-01-05 15:25:00,17.3,2.0,18-24,1
1009504,2024-09-04 13:53:00,19,2,102,5,Medium,Resolved,2024-09-07 15:59:00,74.1,1.0,45-54,1
1009505,2024-09-29 16:44:00,19,2,103,5,High,Resolved,2024-10-01 17:50:00,49.1,,55-64,1
1009506,2024-04-29 04:40:00,15,3,105,3,Low,Resolved,2024-05-04 20:58:00,136.3,,25-34,0
1009507,2025-02-03 06:55:00,12,1,104,1,Medium,Resolved,2025-02-04 01:01:00,18.1,2.0,25-34,1
1009508,2024-10-09 04:29:00,16,1,100,4,Low,Resolved,2024-10-10 20:11:00,39.7,,25-34,1
1009509,2024-08-21 12:52:00,12,1,103,1,Low,Resolved,2024-08-22 07:34:00,18.7,4.0,25-34,1
1009510,2024-02-11 10:28:00,15,5,104,3,Low,Resolved,2024-02-14 00:22:00,61.9,4.0,25-34,1
1009511,2024-01-26 21:55:00,12,2,104,1,Low,Resolved,2024-01-27 22:07:00,24.2,3.0,18-24,0
1009512,2024-02-07 00:26:00,15,2,104,3,Medium,Resolved,2024-02-10 16:44:00,88.3,5.0,35-44,1
1009513,2024-06-08 08:56:00,18,1,103,5,Low,Resolved,2024-06-10 03:56:00,43.0,,35-44,1
1009514,2024-05-03 16:55:00,11,1,102,1,Low,Open,,31.8,,55-64,
1009515,2024-08-26 16:58:00,14,4,101,3,Low,Resolved,2024-09-23 08:40:00,663.7,2.0,35-44,0
1009516,2024-03-17 06:38:00,12,1,104,1,Low,Resolved,2024-03-18 11:20:00,28.7,4.0,35-44,0
1009517,2025-02-18 12:46:00,18,1,103,5,Low,Resolved,2025-02-19 17:58:00,29.2,2.0,35-44,1
1009518,2024-08-17 12:21:00,19,2,100,5,Medium,Resolved,2024-08-21 15:03:00,98.7,,35-44,0
1009519,2024-11-11 14:56:00,12,1,102,1,Low,Resolved,2024-11-13 01:56:00,35.0,1.0,35-44,0
1009520,2025-02-25 23:24:00,16,1,102,4,Medium,Reopened,2025-02-26 23:42:00,24.3,5.0,55-64,1
1009521,2024-02-11 19:20:00,11,3,104,1,Medium,Resolved,2024-02-14 23:44:00,76.4,,25-34,0
1009522,2024-01-17 21:44:00,13,1,103,2,Medium,Resolved,2024-01-20 08:56:00,59.2,,25-34,1
1009523,2024-11-23 12:32:00,16,1,100,4,Medium,Resolved,2024-11-25 01:50:00,37.3,,45-54,1
1009524,2024-07-19 20:22:00,16,1,103,4,Medium,Reopened,2024-07-21 04:16:00,31.9,4.0,25-34,1
1009525,2024-12-20 09:09:00,19,2,100,5,Low,Resolved,2024-12-25 20:09:00,131.0,3.0,45-54,0
1009526,2024-09-28 15:02:00,13,1,105,2,Medium,Resolved,2024-09-30 23:14:00,56.2,3.0,35-44,1
1009527,2024-11-15 18:46:00,13,2,104,2,Low,Resolved,2024-11-18 11:34:00,64.8,5.0,35-44,1
1009528,2025-02-13 20:12:00,15,2,102,3,Medium,Open,,80.2,,35-44,
1009529,2024-07-08 01:55:00,13,1,105,2,Medium,Resolved,2024-07-09 20:55:00,43.0,,35-44,1
1009530,2024-09-05 11:07:00,19,5,100,5,Medium,Resolved,2024-09-09 16:37:00,101.5,1.0,45-54,0
1009531,2024-02-10 20:03:00,17,1,102,2,Medium,Resolved,2024-02-11 20:57:00,24.9,5.0,45-54,0
1009532,2024-03-22 20:56:00,13,2,104,2,Low,Reopened,2024-03-24 17:26:00,44.5,,35-44,1
1009533,2024-07-25 04:05:00,15,3,103,3,Low,Resolved,2024-08-05 11:17:00,271.2,,45-54,0
1009534,2024-06-16 00:58:00,11,1,105,1,Low,Resolved,2024-06-17 04:52:00,27.9,3.0,25-34,1
1009535,2024-06-14 20:03:00,15,5,102,3,Medium,Resolved,2024-06-18 02:03:00,78.0,,25-34,1
1009536,2024-03-01 09:32:00,19,5,104,5,Medium,Resolved,2024-03-05 00:44:00,87.2,,18-24,1
1009537,2024-11-24 22:16:00,17,1,102,2,Medium,Resolved,2024-11-25 05:40:00,7.4,,25-34,1
1009538,2024-11-09 03:58:00,14,1,103,3,Medium,Resolved,2024-11-17 21:40:00,209.7,4.0,25-34,1
1009539,2024-11-16 00:33:00,19,5,103,5,Low,Resolved,2024-11-17 06:21:00,29.8,2.0,45-54,1
1009540,2024-10-05 15:35:00,15,4,105,3,Low,Resolved,2024-10-14 10:59:00,211.4,3.0,35-44,0
1009541,2024-08-19 13:06:00,17,2,102,2,High,Resolved,2024-08-19 18:06:00,5.0,,35-44,1
1009542,2024-06-08 12:48:00,19,3,100,5,Medium,Resolved,2024-06-13 01:36:00,108.8,,45-54,0
1009543,2024-11-08 00:36:00,11,1,103,1,Low,Resolved,2024-11-10 00:00:00,47.4,2.0,25-34,1
1009544,2024-04-03 00:24:00,17,1,101,2,Low,Resolved,2024-04-03 11:30:00,11.1,5.0,25-34,1
1009545,2024-12-26 07:20:00,15,4,104,3,High,Resolved,2024-12-31 04:50:00,117.5,1.0,18-24,1
1009546,2024-07-21 09:12:00,18,2,100,5,Medium,Resolved,2024-07-24 16:30:00,79.3,5.0,25-34,0
1009547,2024-11-18 11:36:00,18,3,103,5,High,Resolved,2024-11-20 17:30:00,53.9,,65+,1
1009548,2024-12-12 13:51:00,18,2,102,5,Medium,Resolved,2024-12-14 19:09:00,53.3,4.0,25-34,1
1009549,2024-05-03 11:50:00,10,3,104,1,Medium,Resolved,2024-05-05 09:38:00,45.8,,25-34,0
1009550,2024-06-13 22:32:00,11,1,105,1,Medium,Resolved,2024-06-15 08:08:00,33.6,,55-64,1
1009551,2024-09-20 16:30:00,17,1,105,2,High,Resolved,2024-09-20 22:48:00,6.3,4.0,25-34,1
1009552,2024-03-12 02:04:00,10,1,101,1,High,Resolved,2024-03-12 12:52:00,10.8,5.0,45-54,1
1009553,2024-12-22 16:31:00,17,5,103,2,Medium,Resolved,2024-12-23 00:37:00,8.1,3.0,18-24,1
1009554,2024-11-15 20:38:00,10,3,100,1,Medium,Resolved,2024-11-16 19:14:00,22.6,4.0,45-54,1
1009555,2024-07-26 16:10:00,13,1,105,2,Low,Resolved,2024-08-06 11:52:00,259.7,2.0,35-44,0
1009556,2024-08-10 19:25:00,17,3,101,2,Medium,Resolved,2024-08-13 07:07:00,59.7,2.0,35-44,0
1009557,2025-02-20 22:03:00,18,3,105,5,Medium,Resolved,2025-02-27 09:09:00,155.1,5.0,55-64,0
1009558,2024-03-02 01:01:00,12,3,102,1,Medium,Resolved,2024-03-03 00:01:00,23.0,,35-44,1
1009559,2024-03-10 07:22:00,19,1,105,5,Low,Reopened,2024-03-18 12:10:00,196.8,4.0,25-34,0
1009560,2024-09-09 20:27:00,15,5,104,3,Medium,Resolved,2024-09-14 18:21:00,117.9,5.0,35-44,1
1009561,2024-04-29 03:38:00,19,3,102,5,Low,Resolved,2024-05-09 11:14:00,247.6,4.0,65+,0
1009562,2024-11-28 04:23:00,12,2,100,1,Medium,Resolved,2024-11-28 23:47:00,19.4,2.0,25-34,1
1009563,2024-05-16 15:11:00,12,1,101,1,Low,Resolved,2024-05-17 16:53:00,25.7,4.0,18-24,0
1009564,2024-05-07 07:15:00,12,2,103,1,Low,Resolved,2024-05-08 14:21:00,31.1,1.0,45-54,0
1009565,2024-12-27 12:18:00,16,1,105,4,Low,Resolved,2024-12-29 17:06:00,52.8,2.0,25-34,0
1009566,2024-03-04 15:04:00,10,3,101,1,Medium,Resolved,2024-03-05 17:34:00,26.5,2.0,65+,0
1009567,2025-01-07 01:07:00,12,3,105,1,Low,Resolved,2025-01-08 22:43:00,45.6,,18-24,0
1009568,2024-11-20 06:37:00,18,2,102,5,Medium,Resolved,2024-11-22 16:31:00,57.9,3.0,25-34,1
1009569,2025-02-20 17:54:00,12,1,104,1,Medium,Resolved,2025-02-21 05:48:00,11.9,,45-54,1
1009570,2024-12-03 22:11:00,12,1,101,1,Medium,Resolved,2024-12-04 14:35:00,16.4,4.0,55-64,1
1009571,2024-03-09 18:33:00,12,5,101,1,Low,Resolved,2024-03-10 22:33:00,28.0,,18-24,0
1009572,2024-07-11 13:27:00,10,1,100,1,Medium,Resolved,2024-07-12 08:33:00,19.1,2.0,25-34,1
1009573,2024-06-11 06:54:00,11,1,105,1,Medium,Open,,50.1,,18-24,
1009574,2024-01-13 19:58:00,19,2,101,5,High,Resolved,2024-01-14 09:40:00,13.7,,25-34,1
1009575,2024-03-06 10:21:00,12,3,105,1,Medium,Open,,64.4,,35-44,
1009576,2024-10-18 09:12:00,11,3,101,1,Low,Resolved,2024-10-19 13:36:00,28.4,,35-44,1
1009577,2024-06-10 14:58:00,11,2,101,1,Medium,Resolved,2024-06-12 03:46:00,36.8,2.0,18-24,1
1009578,2024-11-07 11:44:00,15,3,103,3,Low,Reopened,2024-11-16 10:02:00,214.3,3.0,65+,0
1009579,2024-10-06 00:19:00,12,3,104,1,Low,Resolved,2024-10-09 06:07:00,77.8,2.0,18-24,0
1009580,2024-04-03 04:36:00,10,2,103,1,Low,Resolved,2024-04-04 04:18:00,23.7,4.0,45-54,1
1009581,2024-07-26 00:30:00,16,3,102,4,High,Resolved,2024-07-26 22:00:00,21.5,1.0,18-24,1
1009582,2025-02-28 03:54:00,15,1,103,3,Low,Resolved,2025-03-03 20:30:00,88.6,2.0,35-44,1
1009583,2024-06-05 12:10:00,19,2,105,5,Medium,Resolved,2024-06-09 02:58:00,86.8,5.0,45-54,1
1009584,2024-03-01 04:21:00,12,3,102,1,Low,Resolved,2024-03-02 16:15:00,35.9,5.0,25-34,0
1009585,2024-04-13 17:55:00,16,1,100,4,Medium,Resolved,2024-04-14 21:49:00,27.9,5.0,25-34,1
1009586,2024-05-09 23:23:00,10,5,100,1,Medium,Open,,10.8,,35-44,
1009587,2024-01-07 09:54:00,14,5,105,3,Low,Resolved,2024-01-14 12:18:00,170.4,5.0,35-44,1
1009588,2024-04-01 01:18:00,18,1,102,5,Medium,Resolved,2024-04-03 14:30:00,61.2,2.0,18-24,1
1009589,2024-09-05 15:52:00,10,4,102,1,Low,Resolved,2024-09-06 16:10:00,24.3,,65+,0
1009590,2024-12-10 03:06:00,19,2,100,5,Medium,Resolved,2024-12-12 18:54:00,63.8,,65+,1
1009591,2024-02-10 22:10:00,13,2,100,2,Medium,Resolved,2024-02-15 17:52:00,115.7,,18-24,0
1009592,2024-05-07 17:09:00,10,2,105,1,Medium,Resolved,2024-05-10 18:09:00,73.0,,45-54,0
1009593,2024-12-08 19:48:00,14,1,104,3,Medium,Open,,416.7,,45-54,
1009594,2024-04-13 20:57:00,11,1,101,1,High,Resolved,2024-04-16 19:33:00,70.6,3.0,35-44,0
1009595,2024-04-08 22:49:00,16,5,101,4,Medium,Resolved,2024-04-10 03:19:00,28.5,,25-34,1
1009596,2024-10-18 14:25:00,11,5,102,1,Low,Resolved,2024-10-20 12:37:00,46.2,1.0,35-44,1
1009597,2024-11-26 22:27:00,19,3,105,5,Low,Resolved,2024-11-30 13:27:00,87.0,,55-64,1
1009598,2024-09-28 08:26:00,17,2,101,2,Medium,Resolved,2024-09-29 00:26:00,16.0,2.0,35-44,1
1009599,2024-01-03 12:39:00,18,2,105,5,High,Resolved,2024-01-05 08:09:00,43.5,2.0,45-54,1
1009600,2024-08-28 16:51:00,14,2,104,3,Low,Resolved,2024-09-08 18:39:00,265.8,,18-24,0
1009601,2024-09-08 09:52:00,18,3,101,5,Medium,Resolved,2024-09-15 17:58:00,176.1,2.0,25-34,0
1009602,2024-06-28 07:27:00,10,1,104,1,Low,Resolved,2024-06-29 15:27:00,32.0,4.0,25-34,0
1009603,2024-02-28 23:51:00,11,2,105,1,Medium,Resolved,2024-03-03 01:51:00,74.0,,45-54,0
1009604,2024-03-04 23:46:00,11,1,101,1,Low,Resolved,2024-03-06 13:52:00,38.1,2.0,25-34,1
1009605,2024-04-16 09:46:00,16,1,101,4,Medium,Resolved,2024-04-17 13:16:00,27.5,,25-34,1
1009606,2024-04-14 09:17:00,11,4,101,1,Medium,Resolved,2024-04-15 16:59:00,31.7,,25-34,1
1009607,2024-09-11 11:23:00,12,3,100,1,Low,Open,,41.9,,55-64,
1009608,2024-09-25 11:20:00,15,3,104,3,Medium,Resolved,2024-10-02 12:26:00,169.1,2.0,45-54,0
1009609,2024-11-02 21:58:00,10,2,105,1,Medium,Resolved,2024-11-03 11:04:00,13.1,1.0,25-34,1
1009610,2025-02-16 02:07:00,12,1,105,1,Medium,Resolved,2025-02-16 19:37:00,17.5,,45-54,1
1009611,2025-01-16 19:06:00,14,3,103,3,High,Open,,266.1,,45-54,
1009612,2024-07-01 03:15:00,16,2,103,4,Low,Resolved,2024-07-02 20:21:00,41.1,3.0,18-24,1
1009613,2024-04-29 16:23:00,10,1,105,1,Medium,Reopened,2024-05-01 12:35:00,44.2,3.0,55-64,0
1009614,2024-07-18 11:16:00,16,5,103,4,High,Open,,15.2,,35-44,
1009615,2024-11-01 01:54:00,13,2,101,2,Medium,Resolved,2024-11-04 08:54:00,79.0,1.0,35-44,0
1009616,2024-10-06 03:31:00,17,2,105,2,Low,Resolved,2024-10-07 01:55:00,22.4,3.0,35-44,1
1009617,2024-11-01 09:28:00,15,4,102,3,Medium,Resolved,2024-11-06 17:34:00,128.1,2.0,25-34,0
1009618,2024-02-18 12:48:00,16,5,100,4,Medium,Resolved,2024-02-22 05:48:00,89.0,5.0,18-24,0
1009619,2024-08-02 15:06:00,10,2,102,1,Low,Resolved,2024-08-04 08:54:00,41.8,2.0,35-44,0
1009620,2024-10-13 12:40:00,15,1,105,3,Low,Resolved,2024-10-21 04:34:00,183.9,2.0,25-34,0
1009621,2024-06-20 13:18:00,11,5,100,1,Low,Resolved,2024-06-22 10:06:00,44.8,3.0,25-34,1
1009622,2024-06-30 03:23:00,17,3,101,2,Medium,Resolved,2024-07-01 10:23:00,31.0,2.0,45-54,0
1009623,2024-12-23 00:48:00,10,5,101,1,High,Resolved,2024-12-24 15:24:00,38.6,,25-34,0
1009624,2024-02-04 16:10:00,16,2,104,4,Medium,Resolved,2024-02-05 21:22:00,29.2,3.0,35-44,1
1009625,2024-02-03 08:15:00,19,4,101,5,High,Resolved,2024-02-09 20:21:00,156.1,2.0,25-34,0
1009626,2024-02-13 06:01:00,10,1,104,1,Low,Resolved,2024-02-14 11:43:00,29.7,1.0,25-34,0
1009627,2024-02-13 06:27:00,10,1,102,1,Medium,Resolved,2024-02-14 19:03:00,36.6,,55-64,0
1009628,2024-10-04 16:32:00,16,2,101,4,High,Resolved,2024-10-05 14:44:00,22.2,1.0,45-54,1
1009629,2024-09-02 11:58:00,10,4,103,1,High,Resolved,2024-09-03 08:28:00,20.5,2.0,45-54,1
1009630,2024-04-26 21:27:00,12,5,102,1,Low,Resolved,2024-04-27 13:57:00,16.5,3.0,25-34,1
1009631,2024-06-09 22:29:00,12,1,105,1,High,Resolved,2024-06-10 06:11:00,7.7,,35-44,1
1009632,2025-02-25 21:21:00,10,1,101,1,Low,Open,,19.1,,55-64,
1009633,2025-01-31 12:57:00,17,5,102,2,Medium,Resolved,2025-02-01 17:33:00,28.6,5.0,35-44,0
1009634,2024-06-06 21:11:00,17,2,103,2,Medium,Resolved,2024-06-07 20:35:00,23.4,5.0,35-44,1
1009635,2024-04-12 17:04:00,15,2,100,3,Low,Resolved,2024-04-19 14:40:00,165.6,1.0,25-34,0
1009636,2024-07-07 02:40:00,11,1,105,1,Low,Resolved,2024-07-09 01:34:00,46.9,4.0,18-24,1
1009637,2024-02-09 01:11:00,18,5,105,5,High,Resolved,2024-02-10 15:11:00,38.0,1.0,45-54,1
1009638,2024-10-16 17:54:00,12,1,104,1,Low,Open,,39.9,,18-24,
1009639,2024-10-27 11:23:00,12,4,100,1,Low,Resolved,2024-10-29 12:35:00,49.2,1.0,25-34,0
1009640,2024-08-29 06:24:00,17,2,103,2,Medium,Resolved,2024-08-30 05:42:00,23.3,4.0,45-54,1
1009641,2024-04-14 23:27:00,12,5,103,1,Low,Resolved,2024-04-17 03:15:00,51.8,,35-44,0
1009642,2024-08-25 00:10:00,13,4,102,2,Medium,Open,,154.7,,35-44,
1009643,2024-06-30 14:17:00,19,1,104,5,Medium,Resolved,2024-07-02 15:59:00,49.7,4.0,35-44,1
1009644,2024-11-09 11:31:00,11,2,100,1,Medium,Resolved,2024-11-10 04:19:00,16.8,,25-34,1
1009645,2024-01-06 21:29:00,10,1,101,1,Low,Resolved,2024-01-07 13:05:00,15.6,4.0,25-34,1
1009646,2025-01-16 09:31:00,17,2,103,2,Medium,Resolved,2025-01-17 12:01:00,26.5,2.0,25-34,0
1009647,2024-01-01 08:43:00,10,1,100,1,Medium,Resolved,2024-01-02 05:25:00,20.7,5.0,25-34,1
1009648,2024-01-09 06:54:00,11,1,101,1,Medium,Resolved,2024-01-10 19:30:00,36.6,2.0,25-34,1
1009649,2024-04-29 23:11:00,12,3,103,1,High,Resolved,2024-05-01 01:35:00,26.4,5.0,25-34,0
1009650,2024-07-23 04:54:00,10,2,100,1,Medium,Open,,18.4,,18-24,
1009651,2024-08-06 08:19:00,14,3,101,3,Medium,Resolved,2024-08-21 18:37:00,370.3,,55-64,0
1009652,2024-05-24 20:26:00,18,5,102,5,Low,Resolved,2024-05-26 22:44:00,50.3,2.0,45-54,1
1009653,2024-03-08 11:20:00,11,4,102,1,Medium,Open,,140.6,,35-44,
1009654,2024-02-02 22:28:00,13,3,101,2,Medium,Resolved,2024-02-07 10:34:00,108.1,,35-44,0
1009655,2024-06-30 07:43:00,19,5,103,5,Medium,Resolved,2024-07-02 20:19:00,60.6,4.0,55-64,1
1009656,2024-02-19 14:58:00,19,2,103,5,High,Resolved,2024-02-22 10:16:00,67.3,1.0,45-54,1
1009657,2024-09-04 14:32:00,10,1,102,1,Medium,Open,,24.1,,25-34,
1009658,2024-10-13 02:44:00,16,3,103,4,Medium,Open,,95.7,,25-34,
1009659,2024-11-28 08:35:00,18,5,102,5,Medium,Resolved,2024-12-03 08:35:00,120.0,5.0,35-44,0
1009660,2024-10-25 01:26:00,15,5,102,3,Medium,Resolved,2024-10-30 00:50:00,119.4,,35-44,1
1009661,2025-01-08 23:39:00,19,1,105,5,Low,Resolved,2025-01-21 07:39:00,296.0,5.0,25-34,0
1009662,2024-05-08 23:25:00,19,3,100,5,Low,Resolved,2024-05-13 16:49:00,113.4,4.0,18-24,0
1009663,2024-11-15 07:12:00,18,2,104,5,Low,Resolved,2024-11-17 22:48:00,63.6,1.0,18-24,1
1009664,2025-01-17 22:14:00,18,1,100,5,Low,Resolved,2025-01-21 11:02:00,84.8,1.0,35-44,0
1009665,2025-02-15 19:18:00,16,4,105,4,High,Resolved,2025-02-17 03:54:00,32.6,,25-34,1
1009666,2024-02-22 12:40:00,12,2,101,1,Low,Resolved,2024-02-23 06:34:00,17.9,,55-64,1
